2018-08-17 15:22:00,217.1100,217.1700,217.1100,217.1600,29345
2018-08-17 15:21:00,217.2000,217.2000,217.1300,217.1300,28938
2018-08-17 15:20:00,217.1400,217.2100,217.1100,217.2100,44007
2018-08-17 15:19:00,217.0600,217.1500,217.0600,217.1500,44701
2018-08-17 15:18:00,216.9800,217.0800,216.9700,217.0400,40369
2018-08-17 15:17:00,217.0400,217.0400,216.9500,217.0200,84615
2018-08-17 15:16:00,217.1000,217.1000,217.0300,217.0300,50102
2018-08-17 15:15:00,217.1500,217.1500,217.0900,217.1100,25493
2018-08-17 15:14:00,217.1450,217.1700,217.1400,217.1400,19229
2018-08-17 15:13:00,217.2200,217.2350,217.1500,217.1500,58612
2018-08-17 15:12:00,217.2600,217.2600,217.2100,217.2100,20567
2018-08-17 15:11:00,217.2450,217.2450,217.1800,217.2200,47728
2018-08-17 15:10:00,217.1600,217.2300,217.1500,217.2300,30366
2018-08-17 15:09:00,217.1700,217.1900,217.1400,217.1600,69947
2018-08-17 15:08:00,217.2100,217.2400,217.1650,217.1750,39294
2018-08-17 15:07:00,217.3200,217.3200,217.2100,217.2100,41043
2018-08-17 15:06:00,217.3700,217.3950,217.3600,217.3600,21393
2018-08-17 15:05:00,217.3500,217.3700,217.3500,217.3700,26253
2018-08-17 15:04:00,217.3200,217.3800,217.3200,217.3600,33553
2018-08-17 15:03:00,217.2950,217.3000,217.2600,217.2900,28592
2018-08-17 15:02:00,217.4150,217.4150,217.2900,217.2900,35786
2018-08-17 15:01:00,217.3850,217.4000,217.3500,217.4000,46187
2018-08-17 15:00:00,217.3300,217.3900,217.3200,217.3900,28862
2018-08-17 14:59:00,217.4200,217.4200,217.4200,217.4200,36520
2018-08-17 14:58:00,217.4000,217.4000,217.3500,217.3500,23222
2018-08-17 14:57:00,217.4200,217.4200,217.3800,217.3900,24068
2018-08-17 14:56:00,217.4600,217.4600,217.3700,217.3900,39183
2018-08-17 14:55:00,217.4700,217.4950,217.4400,217.4600,63183
2018-08-17 14:54:00,217.3600,217.4500,217.3600,217.4300,61579
2018-08-17 14:53:00,217.2050,217.3200,217.2050,217.3200,61061
2018-08-17 14:52:00,217.1600,217.2000,190.9800,190.9800,29561
2018-08-17 14:51:00,217.1160,217.1700,217.1040,217.1590,22137
2018-08-17 14:50:00,217.1200,217.1400,217.1000,217.1200,23527
2018-08-17 14:49:00,217.1900,217.1900,217.1000,217.1390,23162
2018-08-17 14:48:00,217.1200,217.2000,217.1000,217.1900,24625
2018-08-17 14:47:00,217.0600,217.1230,217.0600,217.1160,15447
2018-08-17 14:46:00,217.1300,217.1500,217.0300,217.0700,20792
2018-08-17 14:45:00,217.1100,217.1500,217.0600,217.1400,35993
2018-08-17 14:44:00,217.1800,217.2100,217.0600,217.1040,25483
2018-08-17 14:43:00,217.0600,217.2000,217.0600,217.1890,44444
2018-08-17 14:42:00,217.0000,217.0680,216.9900,217.0640,51355
2018-08-17 14:41:00,216.9200,217.0000,216.8800,217.0000,31223
2018-08-17 14:40:00,217.0000,217.0900,216.9000,216.9300,32055
2018-08-17 14:39:00,216.9890,217.1320,216.9700,216.9800,36640
2018-08-17 14:38:00,216.9590,217.0900,216.9400,216.9890,30139
2018-08-17 14:37:00,216.9400,217.0180,216.8770,216.9500,60774
2018-08-17 14:36:00,217.1350,217.1840,216.9200,216.9360,86105
2018-08-17 14:35:00,217.2300,217.2440,217.1300,217.1400,48172
2018-08-17 14:34:00,217.3000,217.3100,217.2000,217.2400,28124
2018-08-17 14:33:00,217.2200,217.3200,217.2100,217.3000,30621
2018-08-17 14:32:00,217.2350,217.3510,217.2100,217.2260,27960
2018-08-17 14:31:00,217.3600,217.3700,217.2370,217.2370,24416
2018-08-17 14:30:00,217.2900,217.4000,217.2700,217.3650,24652
2018-08-17 14:29:00,217.3510,217.3700,217.2400,217.2920,28395
2018-08-17 14:28:00,217.3900,217.4600,217.3300,217.3600,45214
2018-08-17 14:27:00,217.2600,217.4400,217.2400,217.3890,64046
2018-08-17 14:26:00,217.2580,217.3000,217.2000,217.2400,34541
2018-08-17 14:25:00,217.2800,217.2900,217.2000,217.2460,26981
2018-08-17 14:24:00,217.2800,217.3250,217.2300,217.2800,29660
2018-08-17 14:23:00,217.3300,217.3600,217.2600,217.2800,37167
2018-08-17 14:22:00,217.3800,217.4000,217.3000,217.3200,27566
2018-08-17 14:21:00,217.3500,217.3980,217.3300,217.3600,20701
2018-08-17 14:20:00,217.2900,217.3700,217.2810,217.3600,52438
